Order_Item_ID;Order_ID;Product_ID;Quantity;Unit_Price;Discount
OI00079169;O0031651;P0210;4;1203.36;0.05
OI00079170;O0031651;P0098;1;545.81;0.05
OI00079171;O0031652;P0275;1;931.18;0.1
OI00079172;O0031652;P0197;1;1250.7;0.1
OI00079173;O0031652;P0174;4;1053.14;0.15
OI00079174;O0031652;P0254;3;289.75;0.0
OI00079175;O0031653;P0067;3;243.64;0.0
OI00079176;O0031653;P0055;3;36.05;0.1
OI00079177;O0031653;P0273;3;Dec.64;0.0
OI00079178;O0031654;P0086;2;1257.05;0.05
OI00079179;O0031655;P0123;4;116.22;0.05
OI00079180;O0031656;P0157;2;1024.52;0.0
OI00079181;O0031656;P0174;1;1107.52;0.1
OI00079182;O0031657;P0072;2;996.74;0.15
OI00079183;O0031657;P0045;4;341.42;0.0
OI00079184;O0031657;P0266;4;381.92;0.05
OI00079185;O0031657;P0222;5;557.7;0.0
OI00079186;O0031658;P0098;1;628.64;0.0
OI00079187;O0031659;P0003;1;334.83;0.0
OI00079188;O0031660;P0273;4;14.38;0.2
OI00079189;O0031660;P0287;4;213.21;0.0
OI00079190;O0031660;P0080;2;193.01;0.05
OI00079191;O0031661;P0020;2;1968.9;0.05
OI00079192;O0031662;P0169;3;444.88;0.1
OI00079193;O0031663;P0148;3;1697.23;0.15
OI00079194;O0031663;P0283;2;927.4;0.0
OI00079195;O0031664;P0257;4;648.78;0.15
OI00079196;O0031664;P0206;5;1008.38;0.1
OI00079197;O0031664;P0022;4;991.38;0.05
OI00079198;O0031665;P0066;1;1250.35;0.05
OI00079199;O0031666;P0064;5;1416.5;0.15
OI00079200;O0031666;P0180;5;784.85;0.0
OI00079201;O0031666;P0117;5;680.79;0.0
OI00079202;O0031666;P0085;2;1130.03;0.0
OI00079203;O0031667;P0242;4;352.19;0.05
OI00079204;O0031668;P0155;1;2452.07;0.1
OI00079205;O0031669;P0188;4;1631.1;0.0
OI00079206;O0031669;P0165;2;652.76;0.2
OI00079207;O0031669;P0249;3;1101.52;0.15
OI00079208;O0031669;P0254;4;320.91;0.15
OI00079209;O0031670;P0188;4;1567.11;0.0
OI00079210;O0031670;P0202;3;445.51;0.0
OI00079211;O0031671;P0025;5;270.44;0.0
OI00079212;O0031671;P0108;3;216.42;0.1
OI00079213;O0031672;P0133;1;357.21;0.05
OI00079214;O0031672;P0193;4;1207.95;0.0
OI00079215;O0031672;P0285;1;61.25;0.0
OI00079216;O0031673;P0256;4;1907.78;0.0
OI00079217;O0031673;P0116;4;399.63;0.0
OI00079218;O0031673;P0111;1;217.21;0.1
OI00079219;O0031673;P0252;3;1775.61;0.15
OI00079220;O0031674;P0174;2;1057.14;0.0
OI00079221;O0031674;P0244;3;1200.88;0.0
OI00079222;O0031675;P0002;4;2309.56;0.05
OI00079223;O0031675;P0149;2;2170.64;0.05
OI00079224;O0031675;P0042;5;495.89;0.0
OI00079225;O0031676;P0085;5;1269.66;0.05
OI00079226;O0031676;P0222;5;610.66;0.0
OI00079227;O0031676;P0023;3;371.32;0.05
OI00079228;O0031676;P0177;4;1781.1;0.0
OI00079229;O0031677;P0202;1;460.75;0.0
OI00079230;O0031678;P0131;1;90.3;0.05
OI00079231;O0031678;P0222;3;599.48;0.15
OI00079232;O0031679;P0023;4;369.32;0.0
OI00079233;O0031679;P0021;5;527.17;0.1
OI00079234;O0031680;P0007;2;690.83;0.1
OI00079235;O0031680;P0061;4;1032.82;0.0
OI00079236;O0031680;P0087;2;1053.24;0.0
OI00079237;O0031681;P0240;3;1590.86;0.0
OI00079238;O0031681;P0037;5;685.85;0.05
OI00079239;O0031681;P0148;3;1776.37;0.15
OI00079240;O0031681;P0117;1;699.49;0.0
OI00079241;O0031682;P0253;4;1263.9;0.0
OI00079242;O0031682;P0283;4;1108.14;0.05
OI00079243;O0031683;P0066;5;1169.98;0.1
OI00079244;O0031683;P0273;5;13.0;0.0
OI00079245;O0031683;P0234;5;873.95;0.0
OI00079246;O0031683;P0288;5;902.64;0.05
OI00079247;O0031684;P0291;1;1116.2;0.05
OI00079248;O0031685;P0239;5;286.49;0.1
OI00079249;O0031685;P0120;2;50.03;0.1
OI00079250;O0031685;P0233;1;1136.38;0.0
OI00079251;O0031686;P0221;4;1055.29;0.0
OI00079252;O0031687;P0287;3;203.18;0.1
OI00079253;O0031687;P0073;3;956.99;0.05
OI00079254;O0031687;P0138;3;705.15;0.05
OI00079255;O0031687;P0282;2;1061.84;0.15
OI00079256;O0031688;P0217;4;1771.89;0.05
OI00079257;O0031688;P0231;1;716.87;0.15
OI00079258;O0031688;P0088;2;1227.67;0.05
OI00079259;O0031688;P0273;2;13.52;0.1
OI00079260;O0031689;P0005;2;169.39;0.1
OI00079261;O0031689;P0255;5;1854.01;0.05
OI00079262;O0031690;P0074;4;2200.29;0.05
OI00079263;O0031690;P0063;5;284.94;0.0
OI00079264;O0031691;P0085;2;1108.32;0.15
OI00079265;O0031692;P0214;4;121.17;0.0
OI00079266;O0031692;P0157;3;938.23;0.2
OI00079267;O0031693;P0212;4;313.26;0.05
OI00079268;O0031694;P0139;5;823.53;0.2
OI00079269;O0031695;P0276;2;1059.04;0.1
OI00079270;O0031696;P0049;2;361.08;0.05
OI00079271;O0031696;P0252;2;1480.28;0.1
OI00079272;O0031697;P0245;2;43.23;0.05
OI00079273;O0031697;P0147;4;2344.17;0.1
OI00079274;O0031697;P0235;4;771.34;0.05
OI00079275;O0031697;P0101;5;1184.06;0.1
OI00079276;O0031698;P0012;5;1356.24;0.05
OI00079277;O0031698;P0124;4;1362.43;0.0
OI00079278;O0031698;P0047;4;1123.94;0.0
OI00079279;O0031698;P0190;5;2287.91;0.0
OI00079280;O0031699;P0029;3;2165.79;0.0
OI00079281;O0031699;P0203;4;1399.99;0.05
OI00079282;O0031699;P0124;3;1571.2;0.05
OI00079283;O0031699;P0100;5;912.96;0.0
OI00079284;O0031700;P0014;5;66.37;0.0
OI00079285;O0031700;P0102;1;1341.36;0.1
OI00079286;O0031700;P0014;1;70.92;0.0
OI00079287;O0031701;P0046;2;405.74;0.0
OI00079288;O0031701;P0211;1;1750.3;0.1
OI00079289;O0031701;P0099;2;892.77;0.0
OI00079290;O0031701;P0054;5;327.84;0.2
OI00079291;O0031702;P0256;2;1738.84;0.0
OI00079292;O0031702;P0198;3;570.88;0.0
OI00079293;O0031702;P0131;4;105.66;0.0
OI00079294;O0031703;P0177;3;2055.43;0.1
OI00079295;O0031703;P0155;3;2416.03;0.2
OI00079296;O0031704;P0058;2;1825.8;0.1
OI00079297;O0031705;P0131;2;87.56;0.1
OI00079298;O0031706;P0175;5;2068.59;0.0
OI00079299;O0031706;P0295;4;600.38;0.0
OI00079300;O0031706;P0121;5;108.21;0.1
OI00079301;O0031706;P0050;4;632.4;0.15
OI00079302;O0031707;P0083;4;1785.15;0.05
OI00079303;O0031707;P0157;1;964.52;0.05
OI00079304;O0031708;P0276;1;1194.72;0.0
OI00079305;O0031708;P0100;2;879.84;0.0
OI00079306;O0031709;P0016;3;898.47;0.05
OI00079307;O0031709;P0110;4;1186.62;0.0
OI00079308;O0031710;P0225;2;319.3;0.0
OI00079309;O0031710;P0016;1;834.0;0.0
OI00079310;O0031710;P0238;1;2325.59;0.0
OI00079311;O0031710;P0121;5;116.42;0.0
OI00079312;O0031711;P0082;5;905.75;0.1
OI00079313;O0031711;P0134;5;521.2;0.0
OI00079314;O0031711;P0111;3;199.02;0.0
OI00079315;O0031712;P0202;3;451.81;0.0
OI00079316;O0031712;P0250;2;831.81;0.05
OI00079317;O0031712;P0235;4;797.56;0.0
OI00079318;O0031713;P0039;1;1662.12;0.05
OI00079319;O0031713;P9999;2;1279.82;0.0
OI00079320;O0031714;P0231;4;737.73;0.0
OI00079321;O0031715;P0292;2;225.44;0.0
OI00079322;O0031715;P0226;1;269.34;0.0
OI00079323;O0031716;P0104;4;721.16;0.1
OI00079324;O0031716;P0064;2;1516.7;0.05
OI00079325;O0031717;P0189;5;205.55;0.15
OI00079326;O0031717;P0043;4;256.08;0.0
OI00079327;O0031717;P0205;2;1286.31;0.05
OI00079328;O0031718;P0224;1;685.75;0.1
OI00079329;O0031719;P0208;4;1493.35;0.0
OI00079330;O0031720;P0080;3;190.72;0.05
OI00079331;O0031720;P0141;3;2320.14;0.1
OI00079332;O0031720;P0061;2;1026.69;0.0
OI00079333;O0031720;P0288;4;819.24;0.0
OI00079334;O0031721;P0003;2;339.38;0.15
OI00079335;O0031721;P0111;2;224.81;0.05
OI00079336;O0031721;P0069;2;1139.35;0.0
OI00079337;O0031722;P0257;2;753.35;0.0
OI00079338;O0031722;P0281;1;1502.23;0.05
OI00079339;O0031722;P0277;4;439.46;0.05
OI00079340;O0031723;P0195;5;1709.85;0.15
OI00079341;O0031723;P0277;1;376.58;0.1
OI00079342;O0031723;P0275;3;825.29;0.05
OI00079343;O0031724;P0032;2;1549.47;0.0
OI00079344;O0031724;P0184;5;1620.42;0.1
OI00079345;O0031724;P0266;5;407.79;0.0
OI00079346;O0031724;P0121;3;105.85;0.0
OI00079347;O0031725;P0267;2;325.17;0.0
OI00079348;O0031726;P0166;4;800.3;0.0
OI00079349;O0031727;P0161;5;1075.85;0.0
OI00079350;O0031727;P0241;2;1141.53;0.0
OI00079351;O0031727;P0208;2;1297.06;0.1
OI00079352;O0031727;P0218;4;1878.62;0.05
OI00079353;O0031728;P0276;1;1036.86;0.1
OI00079354;O0031728;P0021;5;608.47;0.0
OI00079355;O0031728;P0165;4;630.77;0.0
OI00079356;O0031728;P0250;3;787.58;0.15
OI00079357;O0031729;P0116;1;376.59;0.0
OI00079358;O0031729;P0276;3;1102.6;0.0
OI00079359;O0031729;P0071;2;793.3;0.0
OI00079360;O0031730;P0117;5;684.23;0.1
OI00079361;O0031730;P0268;4;1054.85;0.05
OI00079362;O0031731;P0256;5;1851.31;0.1
OI00079363;O0031731;P0074;4;2123.82;0.05
OI00079364;O0031732;P0201;2;1069.3;0.0
OI00079365;O0031732;P0021;2;569.44;0.1
OI00079366;O0031733;P0114;1;299.1;0.1
OI00079367;O0031733;P0077;3;80.24;0.2
OI00079368;O0031733;P0181;1;1882.74;0.05
OI00079369;O0031733;P0291;5;1069.31;0.1
OI00079370;O0031734;P0020;3;1940.96;0.1
OI00079371;O0031734;P0157;2;949.79;0.0
OI00079372;O0031734;P0111;2;216.34;0.1
OI00079373;O0031735;P0086;5;1263.8;0.0
OI00079374;O0031735;P0209;2;982.43;0.1
OI00079375;O0031735;P0134;5;512.0;0.0
OI00079376;O0031735;P0016;4;854.93;0.1
OI00079377;O0031736;P0282;2;1043.83;0.0
OI00079378;O0031736;P0109;1;138.64;0.0
OI00079379;O0031736;P0030;1;1345.0;0.15
OI00079380;O0031737;P0192;3;2346.67;0.0
OI00079381;O0031737;P0105;5;319.39;0.1
OI00079382;O0031737;P0300;4;1400.97;0.1
OI00079383;O0031738;P0112;4;1350.71;0.0
OI00079384;O0031738;P0017;3;1662.73;0.15
OI00079385;O0031738;P0036;3;1353.51;0.0
OI00079386;O0031738;P0005;1;155.99;0.1
OI00079387;O0031739;P0036;2;1234.7;0.0
OI00079388;O0031739;P0015;5;1195.5;0.05
OI00079389;O0031740;P0089;2;30.93;0.0
OI00079390;O0031740;P0079;3;1390.59;0.0
OI00079391;O0031741;P0139;5;852.37;0.05
OI00079392;O0031742;P0209;2;1132.89;0.15
OI00079393;O0031742;P0026;2;91.79;0.0
OI00079394;O0031742;P0070;3;980.16;0.15
OI00079395;O0031742;P0021;1;574.3;0.0
OI00079396;O0031743;P0003;3;307.38;0.05
OI00079397;O0031743;P0272;1;84.87;0.0
OI00079398;O0031744;P0190;2;2282.95;0.1
OI00079399;O0031744;P0031;5;1542.99;0.05
OI00079400;O0031744;P0062;4;1514.8;0.0
OI00079401;O0031744;P0288;5;895.52;0.0
OI00079402;O0031745;P0126;1;864.84;0.1
OI00079403;O0031745;P0081;4;358.53;0.0
OI00079404;O0031746;P0058;1;1865.46;0.0
OI00079405;O0031746;P0210;5;1093.95;0.0
OI00079406;O0031746;P0082;3;964.66;0.1
OI00079407;O0031746;P0219;3;619.58;0.0
OI00079408;O0031747;P0110;1;1281.17;0.0
OI00079409;O0031748;P0280;3;1788.47;0.0
OI00079410;O0031749;P0014;5;72.3;0.1
OI00079411;O0031749;P0244;1;1115.3;0.2
OI00079412;O0031749;P0015;3;1117.25;0.05
OI00079413;O0031750;P0283;3;1020.85;0.1
OI00079414;O0031750;P0250;1;763.63;0.0
OI00079415;O0031751;P0267;2;308.86;0.0
OI00079416;O0031751;P0227;5;2287.94;0.15
OI00079417;O0031751;P0249;5;1084.99;0.05
OI00079418;O0031751;P0134;2;457.19;0.1
OI00079419;O0031752;P0068;5;288.82;0.15
OI00079420;O0031752;P0038;5;174.27;0.1
OI00079421;O0031752;P9999;5;1372.28;0.05
OI00079422;O0031753;P0152;1;325.49;0.05
OI00079423;O0031753;P0278;1;1298.14;0.0
OI00079424;O0031753;P0255;5;1812.65;0.1
OI00079425;O0031753;P0249;5;1115.26;0.0
OI00079426;O0031754;P0227;1;2432.3;0.05
OI00079427;O0031754;P0277;5;422.93;0.05
OI00079428;O0031754;P0196;1;2152.11;0.1
OI00079429;O0031755;P0228;2;860.58;0.1
OI00079430;O0031756;P0249;1;961.2;0.1
OI00079431;O0031756;P0296;1;1285.82;0.1
OI00079432;O0031757;P0152;2;328.22;0.0
OI00079433;O0031757;P0188;4;1518.51;0.0
OI00079434;O0031758;P0262;5;1554.52;0.05
OI00079435;O0031758;P0078;4;1529.7;0.05
OI00079436;O0031759;P0184;2;1475.24;0.2
OI00079437;O0031759;P0129;4;2336.92;0.0
OI00079438;O0031760;P0172;2;1029.45;0.1
OI00079439;O0031761;P0011;3;247.52;0.0
OI00079440;O0031762;P0022;3;958.8;0.0
OI00079441;O0031762;P0183;2;875.44;0.0
OI00079442;O0031763;P0157;2;935.57;0.05
OI00079443;O0031764;P0109;1;137.14;0.2
OI00079444;O0031764;P0086;1;1226.84;0.05
OI00079445;O0031764;P0134;1;430.84;0.0
OI00079446;O0031764;P0052;5;2702.46;0.0
OI00079447;O0031765;P0291;2;1074.47;0.1
OI00079448;O0031765;P0257;5;743.87;0.1
OI00079449;O0031765;P0215;3;1248.69;0.1
OI00079450;O0031765;P0158;3;950.47;0.0
OI00079451;O0031766;P0171;2;2081.39;0.0
OI00079452;O0031767;P0148;3;1651.5;0.1
OI00079453;O0031767;P0167;3;880.12;0.0
OI00079454;O0031768;P0138;5;620.47;0.0
OI00079455;O0031769;P0106;5;1333.13;0.0
OI00079456;O0031769;P0087;4;1031.55;0.0
OI00079457;O0031769;P0176;5;1110.86;0.0
OI00079458;O0031769;P0188;5;1635.07;0.0
OI00079459;O0031770;P0038;5;146.83;0.0
OI00079460;O0031770;P0082;1;934.69;0.1
OI00079461;O0031770;P0010;3;1678.62;0.0
OI00079462;O0031770;P0228;1;915.07;0.0
OI00079463;O0031771;P0173;3;851.73;0.05
OI00079464;O0031771;P0110;3;1076.27;0.2
OI00079465;O0031772;P0152;4;330.67;0.05
OI00079466;O0031773;P0214;3;141.43;0.15
OI00079467;O0031773;P0054;1;298.08;0.1
OI00079468;O0031773;P0213;1;173.75;0.0
OI00079469;O0031774;P0211;3;1607.43;0.05
OI00079470;O0031775;P0051;5;1909.43;0.15
OI00079471;O0031775;P0171;1;2081.09;0.05
OI00079472;O0031775;P0062;4;1435.06;0.05
OI00079473;O0031775;P0144;4;224.21;0.05
OI00079474;O0031776;P0120;2;53.91;0.1
OI00079475;O0031776;P0237;5;1422.97;0.15
OI00079476;O0031776;P0109;1;144.2;0.0
OI00079477;O0031777;P0048;1;1812.88;0.1
OI00079478;O0031777;P0103;1;695.15;0.05
OI00079479;O0031777;P0150;2;1361.48;0.15
OI00079480;O0031778;P0244;5;1345.38;0.05
OI00079481;O0031778;P0007;4;760.95;0.05
OI00079482;O0031779;P0207;5;2036.92;0.0
OI00079483;O0031779;P0270;2;2313.62;0.05
OI00079484;O0031779;P0109;2;141.12;0.05
OI00079485;O0031780;P0222;5;573.42;0.0
OI00079486;O0031781;P0197;4;1279.54;0.05
OI00079487;O0031781;P0210;1;1116.91;0.1
OI00079488;O0031781;P0289;5;1371.89;0.0
OI00079489;O0031781;P0284;4;1674.48;0.1
OI00079490;O0031782;P0300;4;1402.12;0.0
OI00079491;O0031783;P0279;2;116.33;0.0
OI00079492;O0031783;P0248;2;680.58;0.0
OI00079493;O0031783;P0197;2;1306.01;0.0
OI00079494;O0031784;P0173;4;827.48;0.0
OI00079495;O0031785;P0229;5;616.25;0.0
OI00079496;O0031785;P0018;1;2056.91;0.0
OI00079497;O0031786;P0056;3;534.38;0.05
OI00079498;O0031787;P0113;2;740.0;0.05
OI00079499;O0031788;P0226;2;259.3;0.0
OI00079500;O0031789;P0293;3;1678.22;0.0
OI00079501;O0031789;P0215;1;1221.09;0.0
OI00079502;O0031789;P0164;4;984.0;0.15
OI00079503;O0031789;P0212;5;333.61;0.0
OI00079504;O0031790;P0283;5;1055.99;0.0
OI00079505;O0031790;P0015;2;1217.99;0.0
OI00079506;O0031790;P0127;4;782.58;0.0
OI00079507;O0031791;P0227;5;2354.31;0.15
OI00079508;O0031791;P0098;2;647.65;0.05
OI00079509;O0031792;P0206;2;1012.48;0.05
OI00079510;O0031793;P0053;5;1361.14;0.0
OI00079511;O0031793;P0072;5;897.96;0.0
OI00079512;O0031793;P0169;3;456.02;0.0
OI00079513;O0031794;P0286;5;425.31;0.0
OI00079514;O0031794;P0221;2;1219.73;0.05
OI00079515;O0031795;P0195;2;1560.56;0.0
OI00079516;O0031796;P0230;1;1433.95;0.2
OI00079517;O0031796;P0227;3;2445.0;0.0
OI00079518;O0031796;P0196;1;1874.41;0.1
OI00079519;O0031797;P0220;4;1623.42;0.0
OI00079520;O0031797;P0181;4;2136.96;0.2
OI00079521;O0031798;P0037;3;702.26;0.0
OI00079522;O0031799;P0181;4;1968.4;0.0
OI00079523;O0031799;P0167;5;852.18;0.1
OI00079524;O0031799;P0260;5;1930.19;0.05
OI00079525;O0031799;P0128;2;1078.87;0.1
OI00079526;O0031800;P0104;3;607.03;0.15
OI00079527;O0031800;P0162;3;870.29;0.0
OI00079528;O0031800;P0270;2;2504.25;0.0
OI00079529;O0031800;P0176;3;1129.98;0.0
OI00079530;O0031801;P0081;1;309.89;0.2
OI00079531;O0031801;P0191;2;363.43;0.1
OI00079532;O0031801;P0040;3;555.37;0.1
OI00079533;O0031802;P0262;5;1625.3;0.1
OI00079534;O0031802;P0200;3;134.17;0.05
OI00079535;O0031802;P0144;2;229.74;0.1
OI00079536;O0031803;P0201;1;1118.22;0.0
OI00079537;O0031803;P0179;4;1428.28;0.0
OI00079538;O0031803;P0283;3;1092.43;0.0
OI00079539;O0031804;P0057;4;227.8;0.2
OI00079540;O0031804;P0006;1;1094.51;0.05
OI00079541;O0031804;P0074;5;1935.73;0.05
OI00079542;O0031804;P0257;1;673.8;0.0
OI00079543;O0031805;P0300;4;1525.58;0.0
OI00079544;O0031805;P0219;4;617.59;0.1
OI00079545;O0031805;P0014;2;69.77;0.0
OI00079546;O0031806;P0219;1;549.22;0.0
OI00079547;O0031806;P0100;2;856.65;0.0
OI00079548;O0031806;P0173;2;847.82;0.05
OI00079549;O0031806;P0200;4;134.47;0.0
OI00079550;O0031807;P0057;1;220.26;0.1
OI00079551;O0031807;P0063;3;264.8;0.0
OI00079552;O0031807;P0255;4;1843.35;0.0
OI00079553;O0031808;P0026;1;85.33;0.0
OI00079554;O0031808;P0298;2;1223.31;0.0
OI00079555;O0031808;P0195;2;1849.88;0.05
OI00079556;O0031808;P0115;1;2137.16;0.05
OI00079557;O0031809;P0090;3;258.96;0.0
OI00079558;O0031809;P0139;2;846.39;0.05
OI00079559;O0031810;P0259;2;194.72;0.1
OI00079560;O0031810;P0137;3;88.72;0.0
OI00079561;O0031810;P0178;2;691.76;0.05
OI00079562;O0031811;P0037;2;679.34;0.0
OI00079563;O0031811;P0105;3;313.71;0.0
OI00079564;O0031811;P0212;3;328.32;0.0
OI00079565;O0031812;P0033;1;1145.29;0.15
OI00079566;O0031812;P0186;3;932.42;0.0
OI00079567;O0031812;P0225;3;323.41;0.0
OI00079568;O0031812;P0180;4;694.91;0.15
OI00079569;O0031813;P0276;3;1092.92;0.05
OI00079570;O0031813;P0227;1;2237.37;0.05
OI00079571;O0031814;P0111;3;233.17;0.0
OI00079572;O0031814;P0106;4;1146.37;0.0
OI00079573;O0031815;P0196;4;1955.14;0.15
OI00079574;O0031815;P0045;3;397.17;0.1
OI00079575;O0031816;P0278;3;1137.57;0.15
OI00079576;O0031816;P0191;5;357.09;0.1
OI00079577;O0031816;P0212;5;296.37;0.0
OI00079578;O0031817;P0025;5;264.66;0.0
OI00079579;O0031817;P0131;1;103.31;0.0
OI00079580;O0031817;P0201;4;1265.47;0.05
OI00079581;O0031818;P0152;1;334.29;0.0
OI00079582;O0031818;P0137;1;91.67;0.0
OI00079583;O0031819;P0217;4;2027.83;0.1
OI00079584;O0031819;P0118;4;237.34;0.0
OI00079585;O0031820;P0042;4;580.25;0.2
OI00079586;O0031820;P0075;1;428.36;0.0
OI00079587;O0031820;P0232;4;1633.41;0.0
OI00079588;O0031820;P9999;5;1398.01;0.0
OI00079589;O0031821;P0113;3;769.4;0.15
OI00079590;O0031821;P0289;2;1426.64;0.0
OI00079591;O0031821;P0185;4;195.94;0.0
OI00079592;O0031822;P0001;4;1054.33;0.0
OI00079593;O0031822;P0268;3;1108.81;0.15
OI00079594;O0031822;P0002;3;2304.44;0.1
OI00079595;O0031823;P0246;5;991.02;0.0
OI00079596;O0031823;P0176;4;;0.15
OI00079597;O0031824;P0082;5;1058.05;0.0
OI00079598;O0031824;P0033;2;1020.3;0.0
OI00079599;O0031825;P0056;3;626.81;0.1
OI00079600;O0031826;P0067;5;255.89;0.0
OI00079601;O0031826;P0129;2;2172.72;0.1
OI00079602;O0031826;P0047;1;1068.04;0.0
OI00079603;O0031826;P0195;2;1894.58;0.1
OI00079604;O0031827;P0243;3;1033.71;0.0
OI00079605;O0031827;P0024;3;1413.13;0.0
OI00079606;O0031827;P0211;1;1458.12;0.1
OI00079607;O0031828;P0298;2;1127.88;0.0
OI00079608;O0031829;P0292;4;253.86;0.05
OI00079609;O0031829;P0279;5;121.09;0.05
OI00079610;O0031829;P0190;3;2562.38;0.0
OI00079611;O0031829;P0040;3;612.76;0.05
OI00079612;O0031830;P0076;2;1577.62;0.0
OI00079613;O0031831;P0013;2;557.03;0.0
OI00079614;O0031832;P0098;2;533.1;0.15
OI00079615;O0031833;P0245;1;44.51;0.0
OI00079616;O0031833;P0049;2;345.36;0.0
OI00079617;O0031833;P0017;2;1838.81;0.15
OI00079618;O0031834;P0166;5;818.33;0.1
OI00079619;O0031835;P0023;1;405.14;0.2
OI00079620;O0031836;P0107;1;1495.88;0.15
OI00079621;O0031837;P0175;2;2311.35;0.0
OI00079622;O0031837;P0258;5;1963.98;0.2
OI00079623;O0031838;P0043;5;288.41;0.0
OI00079624;O0031838;P0113;5;842.11;0.0
OI00079625;O0031839;P0197;3;1330.74;0.05
OI00079626;O0031840;P0236;1;1589.31;0.0
OI00079627;O0031840;P0158;3;1010.1;0.1
OI00079628;O0031841;P0272;4;78.02;0.1
OI00079629;O0031841;P0124;4;1561.52;0.0
OI00079630;O0031841;P0091;4;2034.09;0.1
OI00079631;O0031841;P0066;4;1090.27;0.1
OI00079632;O0031842;P0186;4;854.73;0.05
OI00079633;O0031842;P0020;4;1980.09;0.1
OI00079634;O0031842;P0001;4;1054.81;0.0
OI00079635;O0031843;P0260;4;1856.41;0.0
OI00079636;O0031843;P0075;3;417.3;0.05
OI00079637;O0031844;P0201;3;1208.83;0.1
OI00079638;O0031844;P0034;2;503.49;0.2
OI00079639;O0031845;P0140;1;132.32;0.0
OI00079640;O0031845;P0172;4;1033.85;0.0
OI00079641;O0031845;P0225;3;379.37;0.0
OI00079642;O0031845;P0019;1;510.58;0.0
OI00079643;O0031846;P0190;5;2172.18;0.0
OI00079644;O0031847;P0076;4;1704.75;0.05
OI00079645;O0031847;P0098;2;635.22;0.0
OI00079646;O0031847;P0260;2;1915.85;0.1
OI00079647;O0031848;P0227;3;2533.92;0.05
OI00079648;O0031848;P0191;2;363.57;0.0
OI00079649;O0031849;P0193;2;1021.29;0.05
OI00079650;O0031849;P0250;3;727.61;0.0
OI00079651;O0031849;P0004;3;795.43;0.05
OI00079652;O0031850;P0262;2;1534.96;0.15
OI00079653;O0031850;P0019;3;455.21;0.2
OI00079654;O0031850;P0041;5;2338.15;0.1
OI00079655;O0031850;P0216;2;1044.71;0.0
OI00079656;O0031851;P0098;2;627.52;0.05
OI00079657;O0031852;P0260;2;1926.73;0.05
OI00079658;O0031852;P0211;4;1498.07;0.05
OI00079659;O0031852;P0203;2;1259.93;0.05
OI00079660;O0031852;P0124;1;1491.76;0.0
OI00079661;O0031853;P0273;2;13.97;0.05
OI00079662;O0031853;P0241;2;1011.01;0.15
OI00079663;O0031853;P0241;1;1016.77;0.0
OI00079664;O0031854;P0141;2;2013.81;0.1
OI00079665;O0031855;P0192;1;2395.02;0.05
OI00079666;O0031855;P0006;2;1097.23;0.0
OI00079667;O0031855;P0032;2;1422.91;0.1
OI00079668;O0031855;P0204;2;913.02;0.0
OI00079669;O0031856;P0037;3;799.89;0.0
OI00079670;O0031857;P0211;2;1541.54;0.1
OI00079671;O0031857;P0039;3;1560.05;0.1
OI00079672;O0031858;P0070;4;1087.14;0.05
OI00079673;O0031858;P0097;3;1215.96;0.0
OI00079674;O0031859;P0003;3;343.72;0.1
OI00079675;O0031860;P0182;2;521.88;0.0
OI00079676;O0031861;P0202;3;409.21;0.0
OI00079677;O0031861;P0137;3;84.63;0.2
OI00079678;O0031861;P0099;5;957.26;0.15
OI00079679;O0031861;P0254;4;300.08;0.0
OI00079680;O0031862;P0010;5;1856.43;0.15
OI00079681;O0031862;P0189;2;209.76;0.15
OI00079682;O0031863;P0152;1;313.53;0.0
OI00079683;O0031864;P0223;3;954.02;0.0
OI00079684;O0031864;P0177;3;2139.04;0.15
OI00079685;O0031864;P0061;5;894.9;0.05
OI00079686;O0031865;P0106;2;1254.86;0.0
OI00079687;O0031865;P0114;3;308.52;0.05
OI00079688;O0031866;P0188;3;1739.22;0.0
OI00079689;O0031867;P0292;1;233.9;0.2
OI00079690;O0031867;P0184;4;1709.39;0.15
OI00079691;O0031868;P0257;4;658.18;0.0
OI00079692;O0031868;P0214;5;120.56;0.1
OI00079693;O0031868;P0066;5;1213.42;0.05
OI00079694;O0031868;P0228;5;871.47;0.0
OI00079695;O0031869;P0236;3;1911.26;0.05
OI00079696;O0031870;P0023;4;409.98;0.1
OI00079697;O0031870;P0116;3;420.58;0.0
OI00079698;O0031870;P0228;1;981.28;0.1
OI00079699;O0031871;P0261;4;1964.25;0.0
OI00079700;O0031871;P0113;1;713.51;0.0
OI00079701;O0031871;P0296;1;1306.65;0.1
OI00079702;O0031871;P0239;5;306.28;0.0
OI00079703;O0031872;P0038;4;175.21;0.0
OI00079704;O0031872;P0180;3;714.94;0.1
OI00079705;O0031872;P0047;2;1191.94;0.1
OI00079706;O0031872;P0018;5;2079.3;0.0
OI00079707;O0031873;P0022;1;1076.25;0.05
OI00079708;O0031874;P0204;2;918.0;0.0
OI00079709;O0031874;P0135;3;1507.93;0.0
OI00079710;O0031875;P0129;5;2402.93;0.15
OI00079711;O0031875;P0147;4;2426.42;0.15
OI00079712;O0031875;P0076;5;1679.75;0.0
OI00079713;O0031876;P0218;5;1989.74;0.2
OI00079714;O0031876;P0212;3;350.47;0.0
OI00079715;O0031876;P0161;2;1016.02;0.0
OI00079716;O0031877;P0023;1;371.92;0.2
